gk,peng,ump,upah,cluster
2218,83,87,49,3
2218,1418,87,49,0
2218,722,87,49,3
2218,1308,87,49,0
2218,2125,87,49,0
2218,408,87,49,3
2218,456,87,49,3
2218,1772,87,49,0
2358,224,87,49,3
2358,83,87,49,3
2358,1418,87,49,0
2358,722,87,49,3
2358,1308,87,49,0
2358,2125,87,49,0
2358,408,87,49,3
2358,456,87,49,3
2358,1772,87,49,0
1723,171,112,28,3
1723,141,112,28,3
1723,1458,112,28,0
1723,621,112,28,3
1723,1219,112,28,0
1723,2081,112,28,0
1723,331,112,28,3
1723,529,112,28,3
1723,1774,112,28,0
1769,171,112,28,3
1769,141,112,28,3
1769,1458,112,28,0
1769,621,112,28,3
1769,1219,112,28,0
1769,2081,112,28,0
1769,331,112,28,3
1769,529,112,28,3
1769,1774,112,28,0
1799,171,112,28,3
1799,141,112,28,3
1799,1458,112,28,0
1799,621,112,28,3
1799,1219,112,28,0
1799,2081,112,28,0
1799,331,112,28,3
1799,529,112,28,3
1799,1774,112,28,0
1848,171,112,28,3
1848,141,112,28,3
1848,1458,112,28,0
1848,621,112,28,3
1848,1219,112,28,0
1848,2081,112,28,0
1848,331,112,28,3
1848,529,112,28,3
1848,1774,112,28,0
1764,171,112,28,3
1764,141,112,28,3
1764,1458,112,28,0
1764,621,112,28,3
1764,1219,112,28,0
1764,2081,112,28,0
1764,331,112,28,3
1764,529,112,28,3
1764,1774,112,28,0
1818,171,112,28,3
1818,141,112,28,3
1818,1458,112,28,0
1818,621,112,28,3
1818,1219,112,28,0
1818,2081,112,28,0
1818,331,112,28,3
1818,529,112,28,3
1818,1774,112,28,0
221,171,112,28,3
221,141,112,28,3
221,1458,112,28,0
221,621,112,28,3
221,1219,112,28,0
221,2081,112,28,0
221,331,112,28,3
221,529,112,28,3
221,1774,112,28,0
233,171,112,28,3
233,141,112,28,3
233,1458,112,28,0
233,621,112,28,3
233,1219,112,28,0
233,2081,112,28,0
233,331,112,28,3
233,529,112,28,3
233,1774,112,28,0
54,171,112,28,3
54,141,112,28,3
54,1458,112,28,0
54,621,112,28,3
54,1219,112,28,0
54,2081,112,28,0
54,331,112,28,3
54,529,112,28,3
54,1774,112,28,0
73,171,112,28,3
73,141,112,28,3
73,1458,112,28,0
73,621,112,28,3
73,1219,112,28,0
73,2081,112,28,0
73,331,112,28,3
73,529,112,28,3
73,1774,112,28,0
106,171,112,28,3
106,141,112,28,3
106,1458,112,28,0
106,621,112,28,3
106,1219,112,28,0
106,2081,112,28,0
106,331,112,28,3
106,529,112,28,3
106,1774,112,28,0
132,171,112,28,3
132,141,112,28,3
132,1458,112,28,0
132,621,112,28,3
132,1219,112,28,0
132,2081,112,28,0
132,331,112,28,3
132,529,112,28,3
132,1774,112,28,0
2473,171,112,28,3
2473,141,112,28,3
2473,1458,112,28,0
2473,621,112,28,3
2473,1219,112,28,0
2473,2081,112,28,0
2473,331,112,28,3
2473,529,112,28,3
2473,1774,112,28,0
2591,171,112,28,3
2591,141,112,28,3
2591,1458,112,28,0
2591,621,112,28,3
2591,1219,112,28,0
2591,2081,112,28,0
2591,331,112,28,3
2591,529,112,28,3
2591,1774,112,28,0
2429,171,112,28,3
2429,141,112,28,3
2429,1458,112,28,0
2429,621,112,28,3
2429,1219,112,28,0
2429,2081,112,28,0
2429,331,112,28,3
2429,529,112,28,3
2429,1774,112,28,0
2538,171,112,28,3
2538,141,112,28,3
2538,1458,112,28,0
2538,621,112,28,3
2538,1219,112,28,0
2538,2081,112,28,0
2538,331,112,28,3
2538,529,112,28,3
2538,1774,112,28,0
2446,171,112,28,3
2446,141,112,28,3
2446,1458,112,28,0
2446,621,112,28,3
2446,1219,112,28,0
2446,2081,112,28,0
2446,331,112,28,3
2446,529,112,28,3
2446,1774,112,28,0
2565,171,112,28,3
2565,141,112,28,3
2565,1458,112,28,0
2565,621,112,28,3
2565,1219,112,28,0
2565,2081,112,28,0
2565,331,112,28,3
2565,529,112,28,3
2565,1774,112,28,0
1847,256,139,69,3
1847,244,139,69,3
1847,1607,139,69,0
1847,698,139,69,3
1847,1500,139,69,0
1847,2177,139,69,0
1847,449,139,69,3
1847,823,139,69,3
1847,1908,139,69,0
1891,256,139,69,3
1891,244,139,69,3
1891,1607,139,69,0
1891,698,139,69,3
1891,1500,139,69,0
1891,2177,139,69,0
1891,449,139,69,3
1891,823,139,69,3
1891,1908,139,69,0
1875,256,139,69,3
1875,244,139,69,3
1875,1607,139,69,0
1875,698,139,69,3
1875,1500,139,69,0
1875,2177,139,69,0
1875,449,139,69,3
1875,823,139,69,3
1875,1908,139,69,0
2051,256,139,69,3
2051,244,139,69,3
2051,1607,139,69,0
2051,698,139,69,3
2051,1500,139,69,0
2051,2177,139,69,0
2051,449,139,69,3
2051,823,139,69,3
2051,1908,139,69,0
1866,256,139,69,3
1866,244,139,69,3
1866,1607,139,69,0
1866,698,139,69,3
1866,1500,139,69,0
1866,2177,139,69,0
1866,449,139,69,3
1866,823,139,69,3
1866,1908,139,69,0
1985,256,139,69,3
1985,244,139,69,3
1985,1607,139,69,0
1985,698,139,69,3
1985,1500,139,69,0
1985,2177,139,69,0
1985,449,139,69,3
1985,823,139,69,3
1985,1908,139,69,0
268,256,139,69,3
268,244,139,69,3
268,1607,139,69,0
268,698,139,69,3
268,1500,139,69,0
268,2177,139,69,0
268,449,139,69,3
268,823,139,69,3
268,1908,139,69,0
435,256,139,69,3
435,244,139,69,3
435,1607,139,69,0
435,698,139,69,3
435,1500,139,69,0
435,2177,139,69,0
435,449,139,69,3
435,823,139,69,3
435,1908,139,69,0
92,256,139,69,3
92,244,139,69,3
92,1607,139,69,0
92,698,139,69,3
92,1500,139,69,0
92,2177,139,69,0
92,449,139,69,3
92,823,139,69,3
92,1908,139,69,0
131,256,139,69,3
131,244,139,69,3
131,1607,139,69,0
131,698,139,69,3
131,1500,139,69,0
131,2177,139,69,0
131,449,139,69,3
131,823,139,69,3
131,1908,139,69,0
152,256,139,69,3
152,244,139,69,3
152,1607,139,69,0
152,698,139,69,3
152,1500,139,69,0
152,2177,139,69,0
152,449,139,69,3
152,823,139,69,3
152,1908,139,69,0
226,256,139,69,3
226,244,139,69,3
226,1607,139,69,0
226,698,139,69,3
226,1500,139,69,0
226,2177,139,69,0
226,449,139,69,3
226,823,139,69,3
226,1908,139,69,0
2741,256,139,69,3
2741,244,139,69,3
2741,1607,139,69,0
2741,698,139,69,3
2741,1500,139,69,0
2741,2177,139,69,0
2741,449,139,69,3
2741,823,139,69,3
2741,1908,139,69,0
2921,256,139,69,3
2921,244,139,69,3
2921,1607,139,69,0
2921,698,139,69,3
2921,1500,139,69,0
2921,2177,139,69,0
2921,449,139,69,3
2921,823,139,69,3
2921,1908,139,69,0
2610,256,139,69,3
2610,244,139,69,3
2610,1607,139,69,0
2610,698,139,69,3
2610,1500,139,69,0
2610,2177,139,69,0
2610,449,139,69,3
2610,823,139,69,3
2610,1908,139,69,0
2906,256,139,69,3
2906,244,139,69,3
2906,1607,139,69,0
2906,698,139,69,3
2906,1500,139,69,0
2906,2177,139,69,0
2906,449,139,69,3
2906,823,139,69,3
2906,1908,139,69,0
2666,256,139,69,3
2666,244,139,69,3
2666,1607,139,69,0
2666,698,139,69,3
2666,1500,139,69,0
2666,2177,139,69,0
2666,449,139,69,3
2666,823,139,69,3
2666,1908,139,69,0
2925,256,139,69,3
2925,244,139,69,3
2925,1607,139,69,0
2925,698,139,69,3
2925,1500,139,69,0
2925,2177,139,69,0
2925,449,139,69,3
2925,823,139,69,3
2925,1908,139,69,0
2053,380,198,112,1
2053,365,198,112,1
2053,1724,198,112,1
2053,747,198,112,1
2053,1624,198,112,1
2053,2239,198,112,1
2053,530,198,112,1
2053,992,198,112,1
2053,1988,198,112,1
2074,380,198,112,1
2074,365,198,112,1
2074,1724,198,112,1
2074,747,198,112,1
2074,1624,198,112,1
2074,2239,198,112,1
2074,530,198,112,1
2074,992,198,112,1
2074,1988,198,112,1
2173,380,198,112,1
2173,365,198,112,1
2173,1724,198,112,1
2173,747,198,112,1
2173,1624,198,112,1
2173,2239,198,112,1
2173,530,198,112,1
2173,992,198,112,1
2173,1988,198,112,1
2241,380,198,112,1
2241,365,198,112,1
2241,1724,198,112,1
2241,747,198,112,1
2241,1624,198,112,1
2241,2239,198,112,1
2241,530,198,112,1
2241,992,198,112,1
2241,1988,198,112,1
2123,380,198,112,1
2123,365,198,112,1
2123,1724,198,112,1
2123,747,198,112,1
2123,1624,198,112,1
2123,2239,198,112,1
2123,530,198,112,1
2123,992,198,112,1
2123,1988,198,112,1
2158,380,198,112,1
2158,365,198,112,1
2158,1724,198,112,1
2158,747,198,112,1
2158,1624,198,112,1
2158,2239,198,112,1
2158,530,198,112,1
2158,992,198,112,1
2158,1988,198,112,1
448,380,198,112,1
448,365,198,112,1
448,1724,198,112,1
448,747,198,112,1
448,1624,198,112,1
448,2239,198,112,1
448,530,198,112,1
448,992,198,112,1
448,1988,198,112,1
493,380,198,112,1
493,365,198,112,1
493,1724,198,112,1
493,747,198,112,1
493,1624,198,112,1
493,2239,198,112,1
493,530,198,112,1
493,992,198,112,1
493,1988,198,112,1
143,380,198,112,1
143,365,198,112,1
143,1724,198,112,1
143,747,198,112,1
143,1624,198,112,1
143,2239,198,112,1
143,530,198,112,1
143,992,198,112,1
143,1988,198,112,1
160,380,198,112,1
160,365,198,112,1
160,1724,198,112,1
160,747,198,112,1
160,1624,198,112,1
160,2239,198,112,1
160,530,198,112,1
160,992,198,112,1
160,1988,198,112,1
250,380,198,112,1
250,365,198,112,1
250,1724,198,112,1
250,747,198,112,1
250,1624,198,112,1
250,2239,198,112,1
250,530,198,112,1
250,992,198,112,1
250,1988,198,112,1
273,380,198,112,1
273,365,198,112,1
273,1724,198,112,1
273,747,198,112,1
273,1624,198,112,1
273,2239,198,112,1
273,530,198,112,1
273,992,198,112,1
273,1988,198,112,1
3157,380,198,112,2
3157,365,198,112,2
3157,1724,198,112,2
3157,747,198,112,2
3157,1624,198,112,2
3157,2239,198,112,2
3157,530,198,112,2
3157,992,198,112,2
3157,1988,198,112,2
3215,380,198,112,2
3215,365,198,112,2
3215,1724,198,112,2
3215,747,198,112,2
3215,1624,198,112,2
3215,2239,198,112,2
3215,530,198,112,2
3215,992,198,112,2
3215,1988,198,112,2
3100,380,198,112,2
3100,365,198,112,2
3100,1724,198,112,2
3100,747,198,112,2
3100,1624,198,112,2
3100,2239,198,112,2
3100,530,198,112,2
3100,992,198,112,2
3100,1988,198,112,2
3187,380,198,112,2
3187,365,198,112,2
3187,1724,198,112,2
3187,747,198,112,2
3187,1624,198,112,2
3187,2239,198,112,2
3187,530,198,112,2
3187,992,198,112,2
3187,1988,198,112,2
3126,380,198,112,2
3126,365,198,112,2
3126,1724,198,112,2
3126,747,198,112,2
3126,1624,198,112,2
3126,2239,198,112,2
3126,530,198,112,2
3126,992,198,112,2
3126,1988,198,112,2
3203,380,198,112,2
3203,365,198,112,2
3203,1724,198,112,2
3203,747,198,112,2
3203,1624,198,112,2
3203,2239,198,112,2
3203,530,198,112,2
3203,992,198,112,2
3203,1988,198,112,2
2351,623,199,85,1
2351,265,199,85,3
2351,1795,199,85,1
2351,927,199,85,1
2351,1722,199,85,1
2351,758,199,85,1
2351,1051,199,85,1
2351,2067,199,85,0
2507,623,199,85,1
2507,265,199,85,3
2507,1795,199,85,1
2507,927,199,85,1
2507,1722,199,85,1
2507,758,199,85,1
2507,1051,199,85,1
2507,2067,199,85,0
2554,623,199,85,1
2554,265,199,85,3
2554,1795,199,85,2
2554,927,199,85,1
2554,1722,199,85,2
2554,758,199,85,1
2554,1051,199,85,1
2554,2067,199,85,0
2791,623,199,85,2
2791,265,199,85,3
2791,1795,199,85,2
2791,927,199,85,2
2791,1722,199,85,2
2791,758,199,85,2
2791,1051,199,85,2
2791,2067,199,85,2
2460,623,199,85,1
2460,265,199,85,3
2460,1795,199,85,1
2460,927,199,85,1
2460,1722,199,85,1
2460,758,199,85,1
2460,1051,199,85,1
2460,2067,199,85,0
2676,623,199,85,2
2676,265,199,85,3
2676,1795,199,85,2
2676,927,199,85,2
2676,1722,199,85,2
2676,758,199,85,2
2676,1051,199,85,2
2676,2067,199,85,2
733,623,199,85,1
733,265,199,85,1
733,1795,199,85,1
733,927,199,85,1
733,1722,199,85,1
733,758,199,85,1
733,1051,199,85,1
733,2067,199,85,1
914,623,199,85,1
914,265,199,85,1
914,1795,199,85,1
914,927,199,85,1
914,1722,199,85,1
914,758,199,85,1
914,1051,199,85,1
914,2067,199,85,1
319,623,199,85,1
319,265,199,85,1
319,1795,199,85,1
319,927,199,85,1
319,1722,199,85,1
319,758,199,85,1
319,1051,199,85,1
319,2067,199,85,1
389,623,199,85,1
389,265,199,85,1
389,1795,199,85,1
389,927,199,85,1
389,1722,199,85,1
389,758,199,85,1
389,1051,199,85,1
389,2067,199,85,1
504,623,199,85,1
504,265,199,85,1
504,1795,199,85,1
504,927,199,85,1
504,1722,199,85,1
504,758,199,85,1
504,1051,199,85,1
504,2067,199,85,1
639,623,199,85,1
639,265,199,85,1
639,1795,199,85,1
639,927,199,85,1
639,1722,199,85,1
639,758,199,85,1
639,1051,199,85,1
639,2067,199,85,1
3646,623,199,85,2
3646,265,199,85,2
3646,1795,199,85,2
3646,927,199,85,2
3646,1722,199,85,2
3646,758,199,85,2
3646,1051,199,85,2
3646,2067,199,85,2
3864,623,199,85,2
3864,265,199,85,2
3864,1795,199,85,2
3864,927,199,85,2
3864,1722,199,85,2
3864,758,199,85,2
3864,1051,199,85,2
3864,2067,199,85,2
3605,623,199,85,2
3605,265,199,85,2
3605,1795,199,85,2
3605,927,199,85,2
3605,1722,199,85,2
3605,758,199,85,2
3605,1051,199,85,2
3605,2067,199,85,2
3829,623,199,85,2
3829,265,199,85,2
3829,1795,199,85,2
3829,927,199,85,2
3829,1722,199,85,2
3829,758,199,85,2
3829,1051,199,85,2
3829,2067,199,85,2
3629,623,199,85,2
3629,265,199,85,2
3629,1795,199,85,2
3629,927,199,85,2
3629,1722,199,85,2
3629,758,199,85,2
3629,1051,199,85,2
3629,2067,199,85,2
3853,623,199,85,2
3853,265,199,85,2
3853,1795,199,85,2
3853,927,199,85,2
3853,1722,199,85,2
3853,758,199,85,2
3853,1051,199,85,2
3853,2067,199,85,2
1573,75,31,81,3
1573,11,31,81,3
1573,966,31,81,3
1573,151,31,81,3
1573,158,31,81,3
1573,1454,31,81,0
1573,88,31,81,3
1573,27,31,81,3
1573,1084,31,81,3
1605,75,31,81,3
1605,11,31,81,3
1605,966,31,81,3
1605,151,31,81,3
1605,158,31,81,3
1605,1454,31,81,0
1605,88,31,81,3
1605,27,31,81,3
1605,1084,31,81,3
1594,75,31,81,3
1594,11,31,81,3
1594,966,31,81,3
1594,151,31,81,3
1594,158,31,81,3
1594,1454,31,81,0
1594,88,31,81,3
1594,27,31,81,3
1594,1084,31,81,3
1646,75,31,81,3
1646,11,31,81,3
1646,966,31,81,3
1646,151,31,81,3
1646,158,31,81,3
1646,1454,31,81,0
1646,88,31,81,3
1646,27,31,81,3
1646,1084,31,81,3
1589,75,31,81,3
1589,11,31,81,3
1589,966,31,81,3
1589,151,31,81,3
1589,158,31,81,3
1589,1454,31,81,0
1589,88,31,81,3
1589,27,31,81,3
1589,1084,31,81,3
1638,75,31,81,3
1638,11,31,81,3
1638,966,31,81,3
1638,151,31,81,3
1638,158,31,81,3
1638,1454,31,81,0
1638,88,31,81,3
1638,27,31,81,3
1638,1084,31,81,3
3,75,31,81,3
3,11,31,81,3
3,966,31,81,3
3,151,31,81,3
3,158,31,81,3
3,1454,31,81,0
3,88,31,81,3
3,27,31,81,3
3,1084,31,81,3
13,75,31,81,3
13,11,31,81,3
13,966,31,81,3
13,151,31,81,3
13,158,31,81,3
13,1454,31,81,0
13,88,31,81,3
13,27,31,81,3
13,1084,31,81,3
6,75,31,81,3
6,11,31,81,3
6,966,31,81,3
6,151,31,81,3
6,158,31,81,3
6,1454,31,81,0
6,88,31,81,3
6,27,31,81,3
6,1084,31,81,3
17,75,31,81,3
17,11,31,81,3
17,966,31,81,3
17,151,31,81,3
17,158,31,81,3
17,1454,31,81,0
17,88,31,81,3
17,27,31,81,3
17,1084,31,81,3
5,75,31,81,3
5,11,31,81,3
5,966,31,81,3
5,151,31,81,3
5,158,31,81,3
5,1454,31,81,0
5,88,31,81,3
5,27,31,81,3
5,1084,31,81,3
15,75,31,81,3
15,11,31,81,3
15,966,31,81,3
15,151,31,81,3
15,158,31,81,3
15,1454,31,81,0
15,88,31,81,3
15,27,31,81,3
15,1084,31,81,3
1856,75,31,81,3
1856,11,31,81,3
1856,966,31,81,3
1856,151,31,81,3
1856,158,31,81,3
1856,1454,31,81,0
1856,88,31,81,3
1856,27,31,81,3
1856,1084,31,81,0
1954,75,31,81,3
1954,11,31,81,3
1954,966,31,81,3
1954,151,31,81,3
1954,158,31,81,3
1954,1454,31,81,0
1954,88,31,81,3
1954,27,31,81,3
1954,1084,31,81,0
1904,75,31,81,3
1904,11,31,81,3
1904,966,31,81,3
1904,151,31,81,3
1904,158,31,81,3
1904,1454,31,81,0
1904,88,31,81,3
1904,27,31,81,3
1904,1084,31,81,0
2057,75,31,81,3
2057,11,31,81,3
2057,966,31,81,3
2057,151,31,81,3
2057,158,31,81,3
2057,1454,31,81,0
2057,88,31,81,3
2057,27,31,81,3
2057,1084,31,81,0
1894,75,31,81,3
1894,11,31,81,3
1894,966,31,81,3
1894,151,31,81,3
1894,158,31,81,3
1894,1454,31,81,0
1894,88,31,81,3
1894,27,31,81,3
1894,1084,31,81,0
2039,75,31,81,3
2039,11,31,81,3
2039,966,31,81,3
2039,151,31,81,3
2039,158,31,81,3
2039,1454,31,81,0
2039,88,31,81,3
2039,27,31,81,3
2039,1084,31,81,0
1619,108,58,23,3
1619,47,58,23,3
1619,1193,58,23,0
1619,289,58,23,3
1619,375,58,23,3
1619,1693,58,23,0
1619,129,58,23,3
1619,84,58,23,3
1619,1331,58,23,0
1641,108,58,23,3
1641,47,58,23,3
1641,1193,58,23,0
1641,289,58,23,3
1641,375,58,23,3
1641,1693,58,23,0
1641,129,58,23,3
1641,84,58,23,3
1641,1331,58,23,0
1681,108,58,23,3
1681,47,58,23,3
1681,1193,58,23,0
1681,289,58,23,3
1681,375,58,23,3
1681,1693,58,23,0
1681,129,58,23,3
1681,84,58,23,3
1681,1331,58,23,0
1704,108,58,23,3
1704,47,58,23,3
1704,1193,58,23,0
1704,289,58,23,3
1704,375,58,23,3
1704,1693,58,23,0
1704,129,58,23,3
1704,84,58,23,3
1704,1331,58,23,0
1670,108,58,23,3
1670,47,58,23,3
1670,1193,58,23,0
1670,289,58,23,3
1670,375,58,23,3
1670,1693,58,23,0
1670,129,58,23,3
1670,84,58,23,3
1670,1331,58,23,0
1686,108,58,23,3
1686,47,58,23,3
1686,1193,58,23,0
1686,289,58,23,3
1686,375,58,23,3
1686,1693,58,23,0
1686,129,58,23,3
1686,84,58,23,3
1686,1331,58,23,0
14,108,58,23,3
14,47,58,23,3
14,1193,58,23,0
14,289,58,23,3
14,375,58,23,3
14,1693,58,23,0
14,129,58,23,3
14,84,58,23,3
14,1331,58,23,0
25,108,58,23,3
25,47,58,23,3
25,1193,58,23,0
25,289,58,23,3
25,375,58,23,3
25,1693,58,23,0
25,129,58,23,3
25,84,58,23,3
25,1331,58,23,0
28,108,58,23,3
28,47,58,23,3
28,1193,58,23,0
28,289,58,23,3
28,375,58,23,3
28,1693,58,23,0
28,129,58,23,3
28,84,58,23,3
28,1331,58,23,0
40,108,58,23,3
40,47,58,23,3
40,1193,58,23,0
40,289,58,23,3
40,375,58,23,3
40,1693,58,23,0
40,129,58,23,3
40,84,58,23,3
40,1331,58,23,0
24,108,58,23,3
24,47,58,23,3
24,1193,58,23,0
24,289,58,23,3
24,375,58,23,3
24,1693,58,23,0
24,129,58,23,3
24,84,58,23,3
24,1331,58,23,0
36,108,58,23,3
36,47,58,23,3
36,1193,58,23,0
36,289,58,23,3
36,375,58,23,3
36,1693,58,23,0
36,129,58,23,3
36,84,58,23,3
36,1331,58,23,0
1992,108,58,23,3
1992,47,58,23,3
1992,1193,58,23,0
1992,289,58,23,3
1992,375,58,23,3
1992,1693,58,23,0
1992,129,58,23,3
1992,84,58,23,3
1992,1331,58,23,0
2061,108,58,23,3
2061,47,58,23,3
2061,1193,58,23,0
2061,289,58,23,3
2061,375,58,23,3
2061,1693,58,23,0
2061,129,58,23,3
2061,84,58,23,3
2061,1331,58,23,0
2146,108,58,23,3
2146,47,58,23,3
2146,1193,58,23,0
2146,289,58,23,3
2146,375,58,23,3
2146,1693,58,23,0
2146,129,58,23,3
2146,84,58,23,3
2146,1331,58,23,0
2206,108,58,23,3
2206,47,58,23,3
2206,1193,58,23,0
2206,289,58,23,3
2206,375,58,23,3
2206,1693,58,23,0
2206,129,58,23,3
2206,84,58,23,3
2206,1331,58,23,0
2117,108,58,23,3
2117,47,58,23,3
2117,1193,58,23,0
2117,289,58,23,3
2117,375,58,23,3
2117,1693,58,23,0
2117,129,58,23,3
2117,84,58,23,3
2117,1331,58,23,0
2171,108,58,23,3
2171,47,58,23,3
2171,1193,58,23,0
2171,289,58,23,3
2171,375,58,23,3
2171,1693,58,23,0
2171,129,58,23,3
2171,84,58,23,3
2171,1331,58,23,0
1701,185,85,47,3
1701,29,85,47,3
1701,1256,85,47,0
1701,410,85,47,3
1701,589,85,47,3
1701,1822,85,47,0
1701,223,85,47,3
1701,85,85,47,3
1701,1421,85,47,0
1841,185,85,47,3
1841,29,85,47,3
1841,1256,85,47,0
1841,410,85,47,3
1841,589,85,47,3
1841,1822,85,47,0
1841,223,85,47,3
1841,85,85,47,3
1841,1421,85,47,0
1743,185,85,47,3
1743,29,85,47,3
1743,1256,85,47,0
1743,410,85,47,3
1743,589,85,47,3
1743,1822,85,47,0
1743,223,85,47,3
1743,85,85,47,3
1743,1421,85,47,0
1781,185,85,47,3
1781,29,85,47,3
1781,1256,85,47,0
1781,410,85,47,3
1781,589,85,47,3
1781,1822,85,47,0
1781,223,85,47,3
1781,85,85,47,3
1781,1421,85,47,0
1736,185,85,47,3
1736,29,85,47,3
1736,1256,85,47,0
1736,410,85,47,3
1736,589,85,47,3
1736,1822,85,47,0
1736,223,85,47,3
1736,85,85,47,3
1736,1421,85,47,0
1795,185,85,47,3
1795,29,85,47,3
1795,1256,85,47,0
1795,410,85,47,3
1795,589,85,47,3
1795,1822,85,47,0
1795,223,85,47,3
1795,85,85,47,3
1795,1421,85,47,0
38,185,85,47,3
38,29,85,47,3
38,1256,85,47,0
38,410,85,47,3
38,589,85,47,3
38,1822,85,47,0
38,223,85,47,3
38,85,85,47,3
38,1421,85,47,0
44,185,85,47,3
44,29,85,47,3
44,1256,85,47,0
44,410,85,47,3
44,589,85,47,3
44,1822,85,47,0
44,223,85,47,3
44,85,85,47,3
44,1421,85,47,0
52,185,85,47,3
52,29,85,47,3
52,1256,85,47,0
52,410,85,47,3
52,589,85,47,3
52,1822,85,47,0
52,223,85,47,3
52,85,85,47,3
52,1421,85,47,0
75,185,85,47,3
75,29,85,47,3
75,1256,85,47,0
75,410,85,47,3
75,589,85,47,3
75,1822,85,47,0
75,223,85,47,3
75,85,85,47,3
75,1421,85,47,0
47,185,85,47,3
47,29,85,47,3
47,1256,85,47,0
47,410,85,47,3
47,589,85,47,3
47,1822,85,47,0
47,223,85,47,3
47,85,85,47,3
47,1421,85,47,0
64,185,85,47,3
64,29,85,47,3
64,1256,85,47,0
64,410,85,47,3
64,589,85,47,3
64,1822,85,47,0
64,223,85,47,3
64,85,85,47,3
64,1421,85,47,0
2200,185,85,47,3
2200,29,85,47,3
2200,1256,85,47,0
2200,410,85,47,3
2200,589,85,47,3
2200,1822,85,47,0
2200,223,85,47,3
2200,85,85,47,3
2200,1421,85,47,0
2476,185,85,47,3
2476,29,85,47,3
2476,1256,85,47,0
2476,410,85,47,3
2476,589,85,47,3
2476,1822,85,47,0
2476,223,85,47,3
2476,85,85,47,3
2476,1421,85,47,0
2311,185,85,47,3
2311,29,85,47,3
2311,1256,85,47,0
2311,410,85,47,3
2311,589,85,47,3
2311,1822,85,47,0
2311,223,85,47,3
2311,85,85,47,3
2311,1421,85,47,0
2432,185,85,47,3
2432,29,85,47,3
2432,1256,85,47,0
2432,410,85,47,3
2432,589,85,47,3
2432,1822,85,47,0
2432,223,85,47,3
2432,85,85,47,3
2432,1421,85,47,0
2292,185,85,47,3
2292,29,85,47,3
2292,1256,85,47,0
2292,410,85,47,3
2292,589,85,47,3
2292,1822,85,47,0
2292,223,85,47,3
2292,85,85,47,3
2292,1421,85,47,0
2439,185,85,47,3
2439,29,85,47,3
2439,1256,85,47,0
2439,410,85,47,3
2439,589,85,47,3
2439,1822,85,47,0
2439,223,85,47,3
2439,85,85,47,3
2439,1421,85,47,0
1845,276,110,31,3
1845,91,110,31,3
1845,1472,110,31,0
1845,638,110,31,3
1845,868,110,31,3
1845,1986,110,31,0
1845,371,110,31,3
1845,201,110,31,3
1845,1638,110,31,0
1872,276,110,31,3
1872,91,110,31,3
1872,1472,110,31,0
1872,638,110,31,3
1872,868,110,31,3
1872,1986,110,31,0
1872,371,110,31,3
1872,201,110,31,3
1872,1638,110,31,0
1783,276,110,31,3
1783,91,110,31,3
1783,1472,110,31,0
1783,638,110,31,3
1783,868,110,31,3
1783,1986,110,31,0
1783,371,110,31,3
1783,201,110,31,3
1783,1638,110,31,0
1792,276,110,31,3
1792,91,110,31,3
1792,1472,110,31,0
1792,638,110,31,3
1792,868,110,31,3
1792,1986,110,31,0
1792,371,110,31,3
1792,201,110,31,3
1792,1638,110,31,0
1796,276,110,31,3
1796,91,110,31,3
1796,1472,110,31,0
1796,638,110,31,3
1796,868,110,31,3
1796,1986,110,31,0
1796,371,110,31,3
1796,201,110,31,3
1796,1638,110,31,0
1812,276,110,31,3
1812,91,110,31,3
1812,1472,110,31,0
1812,638,110,31,3
1812,868,110,31,3
1812,1986,110,31,0
1812,371,110,31,3
1812,201,110,31,3
1812,1638,110,31,0
58,276,110,31,3
58,91,110,31,3
58,1472,110,31,0
58,638,110,31,3
58,868,110,31,3
58,1986,110,31,0
58,371,110,31,3
58,201,110,31,3
58,1638,110,31,0
71,276,110,31,3
71,91,110,31,3
71,1472,110,31,0
71,638,110,31,3
71,868,110,31,3
71,1986,110,31,0
71,371,110,31,3
71,201,110,31,3
71,1638,110,31,0
103,276,110,31,3
103,91,110,31,3
103,1472,110,31,0
103,638,110,31,3
103,868,110,31,3
103,1986,110,31,0
103,371,110,31,3
103,201,110,31,3
103,1638,110,31,0
142,276,110,31,3
142,91,110,31,3
142,1472,110,31,0
142,638,110,31,3
142,868,110,31,3
142,1986,110,31,0
142,371,110,31,3
142,201,110,31,3
142,1638,110,31,0
95,276,110,31,3
95,91,110,31,3
95,1472,110,31,0
95,638,110,31,3
95,868,110,31,3
95,1986,110,31,0
95,371,110,31,3
95,201,110,31,3
95,1638,110,31,0
124,276,110,31,3
124,91,110,31,3
124,1472,110,31,0
124,638,110,31,3
124,868,110,31,3
124,1986,110,31,0
124,371,110,31,3
124,201,110,31,3
124,1638,110,31,0
2510,276,110,31,3
2510,91,110,31,3
2510,1472,110,31,0
2510,638,110,31,3
2510,868,110,31,3
2510,1986,110,31,0
2510,371,110,31,3
2510,201,110,31,3
2510,1638,110,31,0
2577,276,110,31,3
2577,91,110,31,3
2577,1472,110,31,0
2577,638,110,31,3
2577,868,110,31,3
2577,1986,110,31,0
2577,371,110,31,3
2577,201,110,31,3
2577,1638,110,31,0
2481,276,110,31,3
2481,91,110,31,3
2481,1472,110,31,0
2481,638,110,31,3
2481,868,110,31,3
2481,1986,110,31,0
2481,371,110,31,3
